CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
632,54,9,166424.45683170884,2,0,0,114880.93540755055,1,0,1
319,80,0,154181.12049440574,2,0,0,94902.3049496258,1,0,0
334,68,10,84944.75434730254,2,1,0,151296.35669563684,1,0,0
624,76,1,94596.72521903583,3,0,0,115239.5596641652,0,1,1
433,55,10,211085.01538977897,2,0,0,34975.46595665312,1,0,1
410,80,4,3020.7338703044306,1,1,0,36924.82111264167,0,1,0
397,63,1,129559.77758928815,2,0,1,150264.42501566943,1,0,0
667,81,8,212373.05891892657,3,0,1,147626.332758235,0,1,0
732,61,3,210217.0669870072,2,1,0,97518.6569671651,0,1,0
456,45,8,134470.82567967928,4,1,1,52838.29933312592,1,0,0
459,65,10,87682.89974920753,1,0,0,100855.74849592478,0,1,0
657,77,0,22747.81105644602,2,0,1,124260.70103036654,1,0,0
698,24,0,39970.36687684061,1,0,0,26076.702199640345,1,0,1
553,24,0,156324.87169684214,3,1,0,131965.63679057272,0,1,0
506,60,3,3825.8392762466005,1,1,0,85423.63941919684,0,1,1
463,77,8,203201.68257383598,4,0,0,85211.31586507749,1,0,1
556,73,7,135224.9281335532,4,1,1,81459.87918353765,0,1,0
405,51,6,10383.732320895757,1,1,0,114939.99229151828,1,0,1
440,74,0,55146.50664407548,3,0,0,52229.99465874493,1,0,0
428,68,2,136666.20943056053,1,1,0,103865.85667852333,0,1,0
470,82,8,8188.291055757478,2,1,0,30732.58121367528,0,1,0
756,25,8,179397.1024502853,2,1,0,130475.42008419754,1,0,0
773,61,4,211582.0753710387,1,1,0,131007.6574424635,1,0,0
640,29,5,221080.69045944553,2,0,0,65544.39396210176,0,1,0
372,58,10,168741.62678712077,2,1,0,38704.52538204577,0,1,0
394,51,5,197069.85829308888,3,0,0,122207.36418066366,1,0,0
582,77,9,140462.71633583936,1,0,0,86127.87352422377,1,0,1
727,59,3,105465.04284456212,2,0,0,145245.7066814958,0,1,0
499,71,0,164020.99327560765,1,0,1,70953.0034314215,1,0,1
466,80,4,51561.55278041984,1,1,0,134396.17400467908,1,0,1
692,58,0,25250.39502497655,2,0,0,28291.975444829844,1,0,1
440,45,0,175225.72450964668,3,0,0,125463.19573934271,1,0,1
651,67,10,220382.96238674983,3,1,0,113172.48393932296,1,0,1
442,38,4,132820.2464354454,4,1,0,93414.79904025748,1,0,1
722,70,4,110984.74532950789,1,1,0,143355.36487526307,1,0,1
619,53,6,122912.97319260243,4,0,0,147461.45452312584,1,0,0
763,56,1,110046.76240851147,3,0,1,145859.07115292258,1,0,0
300,72,5,101706.06467076478,2,1,1,102714.38085613128,1,0,0
362,23,1,217818.20965362887,2,1,0,92521.53865524594,0,1,0
300,40,9,110345.53395949713,3,0,0,59966.36565830127,0,1,0
557,80,4,18653.56143321507,3,1,0,46069.14585222204,1,0,0
415,84,3,176068.83618615437,1,1,0,97422.28642032726,0,1,0
693,62,10,90059.16878382037,4,0,1,44304.57405491105,1,0,0
726,65,9,163459.51552224322,4,1,0,47375.03626341439,0,1,0
471,78,4,133300.95270211354,3,1,0,71376.5896225945,1,0,0
481,78,1,164031.4149858456,1,1,1,49277.11545223884,0,1,1
300,37,7,14258.610118206298,2,1,1,90224.65837952837,1,0,0
645,70,7,7790.864213599303,3,1,0,111287.433134217,1,0,0
716,71,5,87064.57371576247,4,1,0,115727.07493473536,0,1,0
375,39,2,159428.21169904637,1,0,0,94261.1413220197,1,0,0
670,66,3,51446.98118837864,1,0,0,92833.8754360666,0,1,0
365,32,0,99682.16513139158,1,1,0,86725.44673743188,0,1,1
657,42,8,225586.36071378412,4,0,0,56884.47783274282,0,1,0
721,28,9,49421.14753898946,1,1,0,110051.56811631618,0,1,1
685,30,4,195026.9962074136,2,0,0,110413.79458657648,1,0,0
773,67,7,189856.0035065752,4,1,0,58254.6511752655,0,1,1
723,56,2,205011.0026164673,3,0,0,116073.97295354871,1,0,0
560,83,3,210482.60103462104,1,1,0,136540.69306068722,0,1,1
803,54,3,116683.6442515704,4,1,1,102312.22195264208,1,0,0
462,73,7,156844.7701349824,3,1,1,40280.15077535181,0,1,0
419,76,8,142344.9097636097,3,0,1,67543.89213959832,1,0,1
784,64,2,71058.1642840781,2,0,0,37062.43248038479,1,0,0
662,26,6,64351.14481558269,3,0,0,64264.042347677,1,0,1
585,66,8,78561.092985251,2,1,1,52552.75176059546,0,1,0
345,72,1,50245.27836176919,4,0,0,97101.7526676798,1,0,0
539,61,3,174198.21661334296,2,0,0,80060.78358886052,0,1,0
494,42,2,221851.75973809868,4,1,0,118948.9307471675,0,1,0
799,46,7,199587.500622758,4,1,0,72195.50160426043,1,0,0
382,46,3,50126.29294032753,1,0,1,45113.68453490909,1,0,0
520,77,8,11940.55826380136,2,1,0,55683.23903907498,1,0,0
502,48,0,174131.59862660026,4,0,1,95951.81459815158,1,0,0
352,47,0,89749.17535898172,1,1,0,83481.12860522314,0,1,0
394,58,3,189660.9017183444,2,1,0,30539.11906322262,0,1,0
444,29,2,179224.23321488398,2,0,0,52292.91504846718,0,1,1
338,32,2,143844.35795977173,3,1,1,63575.74324229557,1,0,0
316,80,9,58728.04690726093,1,1,0,119296.74064422389,1,0,1
525,69,1,23928.226600933813,3,1,1,119955.5038290816,0,1,0
300,34,9,58109.11499291109,4,1,0,115738.38971535006,1,0,0
550,23,9,117244.72992945745,2,1,0,131399.9904598061,1,0,0
506,74,1,225276.48439774782,4,1,0,138604.36372008588,1,0,1
517,72,7,14648.06524608249,1,1,0,34244.07010535832,1,0,1
637,47,0,46016.560187664305,2,1,1,89097.44944303394,1,0,0
764,38,7,144274.27526925778,4,1,0,44364.7069857195,1,0,0
300,27,9,70003.81077341636,2,1,0,71027.81698418662,0,1,1
759,41,2,197455.98887117335,3,1,1,111215.61677458778,0,1,0
763,26,1,32065.907025086854,1,1,1,103215.63393326518,0,1,0
583,28,8,221526.2304243065,1,0,0,41712.750206642064,1,0,1
644,48,4,209846.22504880116,1,1,0,123420.60614611387,1,0,1
300,71,4,204131.68288246586,2,1,1,127312.17814398903,1,0,0
603,61,5,39805.8796055857,4,1,1,43093.90418483711,0,1,0
624,78,3,75784.10857810818,4,0,0,105035.67717445416,1,0,1
385,77,6,184942.2737137113,1,0,0,147879.80959904037,1,0,1
317,61,6,185795.8550787876,2,0,0,37212.30993098063,1,0,1
368,31,10,162190.34549764043,2,0,0,46398.88025576829,1,0,0
728,67,8,103051.7027527629,2,1,0,124518.19297453888,1,0,1
792,74,5,71665.53225489054,4,1,1,68800.3410318574,0,1,0
674,36,0,221480.32532179722,1,1,0,149224.30890585168,0,1,1
483,70,8,32030.322074319578,4,0,0,106167.19550096976,0,1,0
772,77,9,10063.434021249905,3,1,1,87816.04172274192,1,0,0
717,31,8,2100.019597668062,2,0,1,68896.25659031284,0,1,0
527,37,4,178256.18921574834,3,0,1,56086.21578573834,1,0,0
390,59,6,13042.18357235008,1,0,0,109502.70430566928,1,0,1
323,72,0,123888.02902853975,1,1,0,101963.7650938452,0,1,1
600,75,3,84477.26144547955,4,1,0,71528.66671684488,1,0,0
510,42,9,33788.814716607594,1,1,0,144310.97702464886,0,1,1
799,30,3,170336.96198405672,1,1,0,124034.50638779394,0,1,0
752,54,4,12651.571140104947,4,0,0,58808.75899313203,1,0,1
456,69,5,73230.58287465404,4,1,0,147637.57641303662,0,1,1
531,43,3,129303.98184662093,4,1,0,123220.08189066182,1,0,0
633,79,5,92555.616371938,4,1,1,141623.9005401303,1,0,1
760,63,9,59604.08569161603,1,0,1,42708.595395796656,1,0,0
700,41,6,212980.23108239076,3,0,1,29289.578959858067,1,0,0
508,51,2,214123.1893546927,4,1,1,89079.3745422445,0,1,0
573,80,8,95701.74411012206,1,1,1,83259.87296992725,1,0,0
567,53,7,90561.21585512657,1,0,0,138074.51409562875,0,1,0
345,76,0,70698.56092194121,1,0,0,47378.90645660304,0,1,1
602,28,1,196823.9243698429,1,1,1,28065.688298918027,0,1,1
743,26,1,130620.515778828,1,0,1,93802.21364414481,0,1,0
552,65,9,20590.108967564698,4,0,1,48083.59396130461,1,0,0
341,51,8,196263.76171722452,4,0,1,31436.16806104746,0,1,0
532,64,8,123023.84209011015,2,0,0,27886.839202670493,1,0,0
300,25,8,95586.11494435894,2,0,1,43516.37521921628,1,0,0
410,23,0,77708.93703801831,4,0,0,73861.35596620855,1,0,0
300,66,6,22868.115771977322,4,0,1,139915.8826771688,1,0,0
332,77,10,220041.49597219995,4,1,1,123874.69938933132,0,1,0
522,37,2,170486.00901862935,3,0,1,93921.87086440745,1,0,0
734,69,10,30308.83951276556,4,1,0,80944.81949911824,1,0,0
645,43,8,117591.82840101191,1,1,0,84253.8799292538,0,1,1
789,68,7,127782.29549084601,3,1,0,140003.77388719626,1,0,1
359,80,2,38614.41411707382,3,1,1,119202.047012141,1,0,1
444,53,0,98260.95163832989,1,1,1,47361.62688559278,0,1,1
345,29,8,148521.60655442183,1,1,0,147165.1453896218,0,1,0
669,39,9,65322.43151739481,2,0,0,125478.95699684504,0,1,0
340,78,0,76270.05962468812,1,0,0,29440.289669454814,1,0,0
449,41,2,28066.549724951856,4,1,1,90293.4136473873,1,0,0
393,61,5,95045.3481949239,4,1,0,109861.63344603352,1,0,1
650,82,5,134287.17548290777,2,0,0,32928.570412490764,1,0,1
562,25,10,26800.874360842907,3,0,0,70897.82286703409,1,0,0
464,52,9,141400.4025320582,3,1,0,109279.32002435598,1,0,0
497,57,3,91492.43939314684,2,1,1,131091.39766392452,1,0,0
700,80,1,155981.91850988584,4,1,0,152027.92643340392,1,0,1
705,79,9,72412.50436886997,2,0,0,40811.9588814304,1,0,0
730,51,5,130754.82480706894,4,0,1,107212.31065104416,1,0,0
300,72,9,140944.6550997543,4,0,0,141062.6589625337,1,0,0
333,84,4,158816.70180361328,1,1,0,118199.3217510892,1,0,0
434,74,5,174095.9662135788,2,0,0,107211.95182345362,0,1,1
300,76,6,31360.893276978833,2,1,0,52874.85675127809,0,1,0
580,36,10,222005.8307060638,4,1,1,130988.65219763906,1,0,0
554,57,8,194038.44560036523,4,0,0,98123.87980527946,0,1,0
550,50,6,129333.31999768195,1,0,0,39484.10990247062,1,0,0
433,80,3,204782.5402790223,4,0,1,146628.2264250712,0,1,1
493,52,9,87959.58263557234,4,1,0,153490.79584985663,0,1,0
415,48,4,7885.906869410699,3,0,0,94897.42028133279,0,1,0
300,29,5,167217.2175996269,2,1,1,125942.28222946016,0,1,0
314,61,8,216969.15435173278,1,0,1,100830.6517681707,0,1,0
740,53,4,37226.57262231953,1,1,0,79886.74668995164,1,0,1
303,27,4,148091.00781375717,4,0,1,78184.04438325649,1,0,0
696,57,6,187087.8789500329,2,1,0,150360.85885748564,1,0,1
490,72,1,208165.42187675904,3,0,1,72942.24453621457,1,0,0
803,69,2,63601.38459649278,1,1,1,88759.0443288202,1,0,1
636,74,1,29608.776158488257,4,0,1,57303.802162506094,1,0,0
819,36,9,57005.526191465004,2,0,1,57926.66707787798,1,0,0
385,83,9,132875.97743440117,3,0,1,71309.52240383913,1,0,0
508,58,1,211307.49899397223,2,0,1,145221.09271347214,0,1,0
604,49,2,133983.23657565642,1,1,0,76549.94689449543,0,1,1
710,46,5,211512.89919227918,4,0,0,96797.6361373908,0,1,1
417,62,4,177108.51544898035,4,1,0,95947.95065678448,0,1,0
300,51,10,137629.57675859611,1,0,1,100809.66349556496,1,0,0
557,75,4,5013.657130565808,1,0,0,131605.64638053984,0,1,0
657,67,1,76607.42661151248,2,0,1,142156.1830250009,1,0,0
319,44,1,13215.698161728438,1,0,0,52137.09275825998,1,0,1
786,30,0,74115.74056302651,2,1,1,136858.14665666845,1,0,0
547,37,2,14336.704576441382,4,1,0,96201.92654996784,1,0,1
569,71,10,38597.648133514354,3,0,0,145181.03881031554,0,1,1
404,27,6,94457.76073575404,4,1,0,144100.35474637634,1,0,1
416,74,10,118423.49144958555,4,1,0,75626.327838926,0,1,1
759,26,4,49942.588307356615,3,0,1,109743.97629781322,1,0,0
747,33,6,168492.79722933745,3,0,1,138283.45438566117,1,0,0
428,40,8,135783.86302941456,3,1,1,75012.15349150504,1,0,0
653,64,5,159104.92207555388,4,1,0,30697.29843035088,1,0,0
432,71,1,168536.10665148505,1,0,1,71775.02000138756,1,0,0
710,52,0,167191.6778736354,4,0,1,72502.54113893589,0,1,0
458,37,0,215333.79727527616,1,0,0,129876.92811093145,0,1,0
684,28,9,54560.67680037341,2,0,0,65251.05239215189,1,0,1
608,77,8,62135.797023191684,4,0,0,141217.88058582385,1,0,1
450,75,5,21666.245640494646,3,0,0,96323.39993308508,1,0,0
557,38,5,136294.8622091537,4,0,1,101200.04381138046,0,1,0
456,69,3,90892.66675670905,4,0,0,129910.98123192288,1,0,0
407,62,1,114125.74255358543,3,0,1,42494.779981715736,1,0,0
399,31,9,39058.93527425215,2,0,0,27332.410760583065,1,0,1
463,65,2,149283.8576314181,2,1,0,32359.90781350951,1,0,0
585,81,2,142374.45294707376,2,1,0,28986.259451416725,1,0,1
413,56,7,60900.418194364494,2,1,0,115986.33439059983,0,1,1
300,49,5,107045.83879799701,4,0,1,56846.24131480804,1,0,0
571,35,6,205689.21576467433,4,1,0,136464.87410795223,0,1,0
692,58,8,177904.77789493365,3,0,0,139773.75223860992,0,1,0
514,49,0,52197.091655566284,1,0,0,71291.30650565066,1,0,0
376,31,1,202136.6160749088,3,0,0,50327.296318641136,1,0,0
357,27,8,15481.983886954855,2,1,1,89845.55671947947,1,0,0
398,73,4,95203.57019274482,1,0,1,131055.0881109443,1,0,0
610,44,3,18427.19233360109,3,0,1,114035.95659005524,1,0,0
300,53,0,212569.26466289232,2,1,0,28346.493330198376,0,1,0
596,25,8,9361.561618609969,1,0,1,25929.571863814406,1,0,0
679,52,10,34785.26810481976,1,1,0,39794.45865703851,0,1,1
575,43,8,210459.18708240677,2,1,1,68780.59479178168,1,0,0
494,57,3,133896.2583271447,1,0,1,94794.68731983526,0,1,0
617,28,8,182893.23427214113,3,1,0,131286.0426401587,1,0,0
590,50,9,3773.554860212874,3,1,1,43563.05906154662,1,0,0
450,54,0,96391.86622772295,3,0,0,44822.27217151517,0,1,1
655,64,4,226427.0949630845,1,0,1,137271.95143626406,0,1,0
377,59,0,133358.38518693583,1,0,0,145123.24016691465,0,1,0
800,84,3,195427.04137798128,2,0,0,96667.6222802348,0,1,1
679,47,4,221618.67968628206,2,1,1,127036.03840334417,0,1,0
565,54,10,157559.31707515352,1,0,1,69547.24532976048,1,0,1
440,57,2,75355.00618943157,3,1,0,148014.6945374699,1,0,0
600,44,1,70979.59488236078,1,0,1,142634.45875854505,1,0,0
762,46,5,16393.803811587633,4,1,0,135448.6429229905,1,0,0
464,61,10,98387.58346140289,3,0,1,26687.60659148769,1,0,0
300,76,2,210539.5655930325,4,1,0,93028.7509648964,1,0,1
464,52,9,109954.35811661558,2,0,0,28466.03429150268,1,0,0
759,72,0,209528.82932915955,1,1,1,113067.92199969022,1,0,0
451,54,10,187942.64464249494,4,0,0,48847.67193814947,1,0,0
585,53,4,226363.0360566877,1,1,0,108132.39492523907,0,1,1
300,45,1,217969.91483517448,4,0,1,37734.61724789642,1,0,0
365,62,1,162491.1518821876,1,0,1,123360.09944948286,1,0,0
650,55,3,200379.97598147418,3,0,0,119438.23866910816,0,1,0
713,47,3,172057.87137544638,2,0,1,25599.284853842702,1,0,0
567,58,3,161780.7383677101,3,0,0,127966.91204646324,0,1,0
630,46,6,164578.7029164945,2,1,0,46292.35215539014,0,1,0
643,53,0,165840.04533233127,3,1,1,39207.717849013905,0,1,0
572,80,7,87266.37272815614,2,1,1,90032.13679724908,1,0,0
690,61,9,97419.35569209435,3,0,0,101711.85842753142,1,0,0
515,68,8,67636.36660980018,1,0,0,38403.75521189732,1,0,1
506,35,9,34099.93240440577,3,1,0,64617.31455126799,0,1,0
803,32,5,105441.98207686425,4,0,0,78013.33729450774,1,0,1
454,45,3,206988.336532625,4,1,1,147670.08236604516,1,0,0
737,40,5,149790.8825221006,1,0,0,57671.89351644088,0,1,0
632,54,9,12921.482735165577,1,1,0,58863.44592581988,1,0,1
552,55,6,186575.98724986997,1,1,1,110721.37953104424,0,1,0
605,58,5,215142.35126002508,4,1,0,119529.82406132256,0,1,0
431,50,10,190767.16119695723,3,0,0,26406.8805401514,1,0,1
429,38,0,167334.52525582176,1,1,0,42424.01085305709,1,0,0
743,38,4,34527.69103706394,3,1,1,71499.83468648796,0,1,0
591,40,7,80269.97521809526,2,0,0,107161.43101020103,0,1,0
300,30,7,130015.98432004698,3,0,1,42435.47184278609,0,1,0
693,64,9,17677.979257029594,3,0,0,71403.38500727295,0,1,0
342,38,8,24442.149251230516,4,1,0,35426.33977664754,0,1,0
470,77,3,214878.40206256448,3,0,1,99244.79834172712,0,1,0
791,78,9,161618.97445347623,4,0,0,80427.49290977138,1,0,1
774,33,5,63270.02059179337,2,0,0,127450.5596721982,1,0,0
308,28,6,75292.87124510999,4,0,0,99605.4973146264,1,0,0
329,23,4,88418.73998443894,2,0,0,110683.983858005,1,0,0
590,84,10,17266.397293104892,2,1,1,112250.58042541714,0,1,0
704,83,7,170010.70970431843,1,1,0,101649.11693482136,0,1,0
677,83,2,40671.82278097729,3,0,0,27091.965532769456,1,0,0
655,34,7,185177.6057087633,3,0,1,133167.70655916736,0,1,0
347,79,4,194550.6588486947,1,0,0,144170.9456734276,0,1,1
463,60,0,146839.86080831673,1,1,0,94451.23410418554,0,1,0
554,50,5,177066.63698175002,3,1,0,39580.5784679494,1,0,0
796,67,1,39522.08833778997,1,1,1,110111.2008479704,1,0,0
793,80,6,132465.96601424646,1,0,1,72284.93697974298,1,0,1
425,39,8,155663.8423226102,2,1,1,34526.40969937244,1,0,0
609,23,2,152158.93359648387,1,1,0,136046.92087817803,1,0,1
394,54,9,26976.671857931575,1,1,1,117522.7360633592,0,1,0
549,30,3,79207.96637040876,4,0,0,129627.25997145251,0,1,0
397,76,3,74758.6299409374,3,1,0,128496.47143432664,0,1,0
583,62,3,131681.18069728892,4,1,0,71498.18332058997,0,1,0
601,78,2,176004.53963958324,1,1,0,87687.69134833806,0,1,1
419,65,4,131235.78421914918,1,0,1,55375.07871543511,0,1,0
723,68,8,173610.31088988046,4,1,1,123136.54965609004,0,1,0
305,46,10,22762.547240771866,1,0,1,93115.02561693518,0,1,0
689,32,7,201971.89889947377,2,0,0,109500.72349192484,1,0,0
300,69,9,123421.92595377969,4,1,0,71360.89889487084,1,0,0
475,61,1,8624.69190744976,4,0,0,113293.72900400178,1,0,0
625,61,8,147938.99069515808,3,1,0,112256.61071105386,0,1,0
709,32,9,118989.85309350735,4,1,0,125120.61953559644,1,0,0
365,58,1,50685.000835169936,2,0,1,45206.87398427916,0,1,0
433,47,6,175817.85548061156,1,1,0,106076.88889168129,0,1,1
417,82,4,214720.6977778354,4,1,0,139331.92606007948,0,1,0
799,72,6,74217.19438400633,4,1,1,37240.95888336493,1,0,1
563,81,4,113600.60704776486,3,0,1,149897.0672044779,1,0,0
464,79,5,29480.249700638688,3,0,1,52011.80607099457,0,1,0
749,32,7,213853.9364521077,1,0,1,146751.0255668194,0,1,0
392,41,0,73323.09371242358,4,1,1,137842.58860542643,1,0,0
669,68,10,44800.477250890945,2,1,1,125124.4577052904,0,1,0
721,67,0,110038.59565697474,1,0,0,52226.44475576862,0,1,0
373,37,4,9954.972585271571,2,0,0,53136.94018599883,0,1,0
731,38,0,58152.47118207312,4,1,1,58709.63147381933,1,0,0
665,24,2,15561.279393024488,1,0,0,130359.3362014747,0,1,1
606,51,9,29295.36553366595,3,1,0,49399.60709010212,0,1,0
411,26,8,25796.23669914966,3,0,1,100509.30096346448,0,1,0
586,75,6,200656.58965413016,2,1,0,126078.77568349752,1,0,1
796,72,5,214000.0150479644,1,1,0,84881.909694967,1,0,0
670,51,7,109140.09812943358,2,1,1,134296.98880886805,0,1,0
579,53,7,144995.9302062694,3,0,0,98073.38978014002,1,0,0
764,39,5,160057.43637048962,4,1,0,102366.30070833086,1,0,0
378,32,3,90002.06472057384,3,0,0,112981.83020307924,1,0,0
641,49,3,85148.40741986419,4,1,1,134977.27515266158,1,0,0
475,75,3,155380.874421444,2,1,1,25602.41933938625,1,0,0
312,63,5,86644.33850640483,2,1,1,76032.18626020629,1,0,0
514,37,0,133632.1894965407,2,0,0,150188.89717315804,0,1,0
556,82,1,118494.34648663529,4,1,0,37827.32944912998,1,0,0
624,66,5,120625.9382072257,2,0,0,55348.30691029701,1,0,1
745,53,10,190752.53846158372,2,1,0,99221.04022326162,1,0,0
352,43,0,161933.13504670022,1,1,0,136524.36674681303,1,0,0
379,82,8,220957.0104287613,4,0,0,37636.433250344606,1,0,0
459,81,5,181924.6242678633,2,0,0,25523.95279784887,1,0,1
520,80,6,33532.278357976014,2,1,1,114312.84036898272,1,0,0
560,63,0,169851.1596899638,4,0,0,102649.26626295048,1,0,0
470,68,7,153098.9374124411,4,1,0,60237.865504178575,1,0,1
595,67,4,148590.11528761016,3,0,0,149489.93928939808,1,0,0
780,82,4,110571.26402416083,3,1,1,97689.4870471143,1,0,0
678,48,5,14366.701557676877,1,0,1,111243.73198014071,1,0,0
777,60,6,218841.49652731608,2,0,0,74241.68542674123,1,0,1
341,73,6,195942.67978661472,4,0,0,144806.46658437225,0,1,0
516,58,4,111965.84860472733,2,0,0,60889.96249909814,0,1,1
613,74,0,36473.62255508594,3,1,0,122342.37865186372,1,0,0
323,39,10,189628.71130682447,3,0,0,40166.58817069758,1,0,0
797,73,8,99054.46924411273,3,0,1,94912.24943624741,0,1,0
801,25,5,89726.20240646266,4,0,0,100112.64333981238,0,1,0
462,83,8,153037.9133445213,2,1,0,49485.96336953133,1,0,1
327,36,10,174495.34166250986,4,1,0,67090.97658871899,1,0,1
706,71,3,14453.369422705358,2,0,0,48230.635600970345,1,0,0
380,35,1,176537.97579120795,1,1,0,134853.39118269092,1,0,0
398,63,2,168806.31531087446,3,1,0,110434.57779871787,0,1,0
595,49,3,135518.21042007,3,0,0,83036.43206170795,0,1,0
300,23,9,77836.35030237088,3,1,0,97277.4325585971,0,1,0
300,79,7,37904.49386884041,3,0,1,69725.40156680293,1,0,0
381,39,2,23610.182912288543,4,0,1,80736.11238992118,0,1,0
400,70,7,272.2495552706327,3,1,0,105518.33409681992,1,0,1
457,72,5,47485.84040918135,2,1,0,52492.2181151316,1,0,1
744,56,3,94607.50311149377,2,0,0,42432.51786283135,1,0,0
633,36,6,56038.1962220194,3,0,0,147779.65611298563,1,0,1
473,76,10,71065.18232915226,3,0,0,55791.08054757263,0,1,0
481,77,4,89804.05553302774,4,1,0,89379.17810744359,1,0,1
545,81,4,70900.33094704917,4,1,0,123997.92710905352,0,1,0
342,39,8,166662.83889150806,2,1,0,97290.84314114436,0,1,0
512,25,2,113097.16150794309,2,1,1,107533.70846075556,1,0,0
371,56,9,4445.243982969359,1,0,0,46246.283103246256,0,1,0
440,62,3,52133.69321332978,2,1,1,76340.70189540429,1,0,0
457,47,4,163221.39626594205,1,1,1,114730.77795565384,1,0,0
710,83,0,69214.02035596073,3,1,1,52272.21098473396,0,1,0
355,24,6,211632.60749078123,3,0,1,87862.34563824056,0,1,0
745,56,7,163912.73091290673,3,1,0,101602.4675233482,1,0,0
321,48,5,66683.2044523175,2,0,1,127613.2633595674,1,0,0
380,53,8,118774.26461989213,2,1,1,53124.47293919609,1,0,0
312,31,2,153464.97694143903,3,0,0,152151.9514004772,1,0,0
480,52,1,44474.149027531916,4,0,0,150765.42539615004,1,0,0
469,42,4,56623.11761397832,3,0,0,26598.15765002269,1,0,0
300,43,8,116638.46154831898,1,0,1,72837.07790597838,0,1,0
568,51,10,212725.7861727672,4,1,1,33819.13713880694,1,0,0
346,81,0,79122.3843772515,4,1,1,66242.05756315205,1,0,0
406,47,0,92489.97546316248,2,1,0,103918.17518167202,1,0,1
300,60,9,43842.64845674812,2,0,0,104135.74861554425,1,0,0
709,80,2,136437.99991281517,1,0,1,37566.28900143612,1,0,0
480,66,9,170234.67186772963,3,0,0,113025.38372820648,0,1,1
704,47,2,101347.7212512127,3,0,0,135024.04705968313,1,0,0
476,31,4,172557.3573217582,2,1,1,107051.38870496016,1,0,0
708,61,3,69599.0863746302,2,1,1,65295.57252516784,1,0,0
311,84,5,162606.4161465553,3,0,0,25324.3575072852,0,1,0
680,66,7,59419.24262920445,4,1,1,109293.10944234162,0,1,0
792,48,7,179549.39460746114,1,0,1,113108.0177335155,1,0,1
696,79,10,191047.56300881816,1,1,0,117137.40454907328,1,0,1
544,59,3,183476.44372275143,1,1,0,30103.8729436794,0,1,0
717,38,0,49558.699345643974,2,0,0,92138.20889703733,1,0,0
638,59,6,159677.3707156059,4,1,1,78746.06426435045,0,1,0
489,34,5,123864.2890965603,1,0,1,124755.2750286226,1,0,0
501,46,4,226788.507697481,4,1,0,118949.599638288,1,0,0
597,48,3,83162.66882518472,2,0,1,148585.90792848574,0,1,0
712,42,5,177387.81115297932,2,0,0,141676.30304341926,1,0,1
321,31,7,85117.9669231829,3,0,0,97540.88335659949,1,0,0
645,45,5,91277.21905542964,4,1,0,152461.60979174162,0,1,0
532,61,2,25528.2024131724,4,1,0,44527.66519169024,1,0,0
536,51,8,55122.07274002399,4,0,1,25930.62886739453,1,0,0
628,53,2,37831.38591163749,3,0,1,39018.270369144,1,0,0
586,41,3,36616.12904010323,1,1,0,71164.53806235958,0,1,0
593,42,4,2073.8013599269075,1,0,1,123183.71744964078,0,1,0
690,45,10,182569.57697873533,2,0,0,74798.68916005021,1,0,0
315,65,1,107624.18012612658,3,1,0,126478.25580389977,0,1,0
538,49,10,184958.5406309743,4,0,0,121561.93789603784,1,0,0
650,52,9,140886.59411572508,3,0,1,128265.47411631164,0,1,0
387,43,10,191207.66237051715,2,0,1,49345.40058593826,1,0,0
385,66,9,115865.95074461144,1,1,0,92084.35760824867,1,0,1
529,57,1,21629.43486193193,1,1,1,117649.93250475012,1,0,0
344,71,5,141855.63794380633,2,0,1,61942.71147567777,1,0,0
749,29,1,155885.9183204302,3,0,0,133943.4344201494,1,0,0
574,44,9,144095.95870924264,2,1,1,126310.55556139568,1,0,0
300,32,0,184307.35250211332,4,0,1,40583.948607519545,0,1,0
635,45,7,168244.82612142904,4,0,1,53325.43805211708,1,0,0
792,37,9,99505.4633157399,2,0,0,55858.541448480086,1,0,0
617,52,9,188393.84075470598,4,1,1,139201.95221762412,0,1,0
707,56,0,159110.90469281818,4,1,0,49274.4934041422,0,1,0
484,35,9,27684.34985845253,1,1,0,105872.51799702394,0,1,0
698,82,5,124170.77055345854,3,0,0,33438.569193505755,0,1,0
767,26,0,167567.8354328858,1,0,1,96825.69636287673,1,0,1
809,40,7,127256.28639520449,1,1,0,43362.77330155632,1,0,0
636,78,4,218276.58971886747,3,0,1,99814.44423555116,1,0,0
582,45,2,23342.991688016988,1,1,1,72813.44407196608,1,0,0
807,55,4,166133.98936213035,4,0,0,103738.7549015546,0,1,1
323,56,0,189623.6866287851,2,1,0,76277.6189062003,0,1,0
810,56,0,161610.23482818957,2,1,1,136058.37745318742,1,0,0
736,58,3,88684.55116481344,3,1,0,123407.10489884087,0,1,0
433,57,8,88660.47203676497,2,0,0,134811.28722069785,0,1,0
603,39,8,134910.5261672529,2,0,0,53866.78829259013,1,0,0
816,50,0,91332.5483615411,2,1,1,44346.07848427212,1,0,0
617,36,2,203132.0893941411,2,0,0,97453.50688886356,0,1,0
542,56,3,25284.04220772359,1,1,1,138468.31759084263,1,0,0
683,70,1,147006.19003373306,4,1,0,39381.11434454841,1,0,0
769,33,6,30846.440977936672,4,1,0,55405.4636091889,0,1,0
362,79,2,124236.75457477958,2,1,1,121979.76839083392,1,0,1
