CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
606,39,3,147351.81802529027,3,0,0,69456.49637409014,1,0,0
676,47,4,167682.34452802702,1,1,0,94527.85256835104,0,1,0
698,71,3,118747.54923728328,3,0,1,87810.10700456597,1,1,0
520,63,5,23134.892474839642,2,1,1,119263.5393609714,1,1,0
481,21,10,62571.4712623886,4,0,0,138180.8987830131,1,1,1
606,40,1,95102.930202258,2,0,1,122328.58378400556,1,0,0
821,72,7,135432.47828056684,1,0,0,48626.14272350663,1,0,1
695,61,3,64065.42157304509,4,0,1,83129.58324954187,1,0,1
303,42,7,168058.21026782284,2,1,1,71169.5092707882,1,0,0
580,29,2,74357.95827308072,3,0,0,119606.08225851988,0,1,0
514,34,10,8567.269589392157,3,1,0,136366.12294364814,0,0,1
719,70,4,158798.883333967,2,1,0,57287.60860248431,0,1,0
400,32,2,128844.63390220824,4,1,0,83558.27992425975,1,1,0
820,27,6,160391.29894613952,1,1,1,115149.39446915744,0,1,1
608,52,2,69777.9626533787,3,0,1,26493.886264389956,0,0,0
809,72,7,3526.038430529166,1,0,1,145199.34314425534,0,0,0
362,69,8,14750.584731565586,4,1,1,123995.31384311903,1,0,0
525,69,1,22360.156140165444,4,1,1,90559.63771354749,1,0,1
404,46,2,161029.51563114036,3,1,0,121224.56392465635,1,1,0
724,29,6,60286.95087203146,1,0,0,128726.53739975377,1,1,0
554,18,4,199579.70188449253,4,0,1,84198.59106717944,1,0,0
728,18,9,151677.67929937705,1,1,1,77209.31858083478,1,0,0
733,27,6,120230.99061804636,3,0,0,128901.45122698962,0,1,0
506,35,1,196723.88239928495,3,0,1,131757.35932699015,1,1,0
327,64,3,63261.83766330358,4,0,0,36071.57832850709,0,1,0
635,19,0,33123.11382423423,4,0,1,138019.47133632918,1,0,0
368,66,4,147454.59393026304,1,1,1,55983.21613864999,1,0,1
812,25,7,55616.67575792832,4,0,1,106731.76152710595,0,1,0
466,39,0,192207.38561335145,3,1,0,112210.35834123526,1,1,1
667,39,6,197613.86245003418,4,1,0,56364.071791678536,0,0,0
550,43,6,185280.87900507075,2,0,1,59542.890010735726,0,0,0
469,43,6,188952.35258190896,3,1,1,111819.08703744823,0,0,0
389,26,0,123130.96348327199,1,0,0,42759.87767762672,0,0,0
745,38,10,138423.72991372598,4,0,0,131593.73362391794,0,1,1
593,48,2,18849.23155453888,4,1,1,48976.403961624324,0,0,0
449,69,10,152610.03194573778,3,1,0,65652.41963476728,1,0,0
431,60,1,40412.672615378884,3,0,1,54665.59688784096,1,1,0
732,23,4,168065.21194087656,1,1,1,51888.7255546825,0,0,0
358,73,1,192306.3641222003,3,1,1,147252.61078058556,1,0,1
498,31,4,42475.52583309466,1,0,0,52932.18134217713,1,1,1
514,50,4,15606.223521124262,4,0,0,95182.77439763637,0,1,0
771,24,3,96778.02785357797,1,1,1,116899.58083979838,0,0,1
546,41,10,158309.87438966183,1,1,1,25456.682806673543,0,0,0
681,26,6,154128.03398870458,1,0,1,134604.35817264958,0,0,0
538,28,9,139363.70113131683,4,0,1,39875.5878296508,0,0,0
666,73,5,164139.19804694824,2,0,0,96448.54972870431,0,0,0
467,40,1,34997.67051903053,2,0,1,103346.65563719926,0,0,0
350,65,3,130387.5515771892,1,1,0,101843.55915151695,0,1,1
679,68,10,121135.86317952996,3,0,1,115347.99561463516,0,0,0
773,19,6,30686.34475193863,2,0,1,141060.8825326445,0,0,0
379,32,8,82885.41412770953,4,0,0,140495.4444137963,1,0,0
666,52,8,170505.9438619095,1,0,0,95150.13917412171,0,1,1
760,53,2,194360.36080963197,2,0,0,68089.4372472367,1,0,0
838,69,0,133086.03551547037,4,0,0,61795.60139225228,0,0,0
751,71,8,184388.20839724888,1,0,0,135269.33953278844,1,0,0
763,45,7,26409.846116683468,2,1,0,130906.72779631591,1,0,0
777,56,6,195012.10512858944,1,0,1,58456.84914381689,1,0,1
719,61,5,6701.2998361426935,2,0,0,39805.472842039984,0,1,0
513,21,9,105451.8546942203,2,1,1,131948.4754891931,0,0,0
668,27,6,58201.66589416382,3,1,0,99085.3917539462,0,0,0
413,23,10,162781.82135696185,2,1,0,60708.05506180143,1,0,1
802,74,8,43508.72641950214,3,1,0,99384.35038660563,0,1,0
610,47,5,2306.0073466277586,4,0,1,28605.58689856055,0,1,0
768,71,9,82921.89184723864,2,1,1,44717.77827902828,1,1,0
343,63,2,12821.599533288963,1,1,0,90952.4533156847,1,0,0
714,52,2,58018.51383754981,3,1,0,90091.88248071796,0,0,1
545,66,3,128749.53833333965,2,0,1,52066.89708088929,0,1,0
383,60,9,58940.635323313196,3,0,0,147671.51412599153,1,1,0
506,27,9,49158.64546424653,1,0,1,73616.75817513754,0,0,1
450,75,7,31099.132614067916,1,1,0,112109.95396341586,0,1,0
827,78,9,27034.454816903675,1,0,1,53599.388294307326,1,0,1
464,70,8,105171.47463628385,4,0,1,75182.05873956268,1,0,0
444,49,7,136301.40458869428,4,0,0,128058.9356260374,0,0,1
336,59,10,90546.64114712711,1,1,0,130317.66406344593,0,0,0
632,59,9,24720.6198095701,4,0,1,37583.725131621286,1,0,0
702,20,1,129551.25990430525,4,0,0,66107.09598095037,1,0,0
713,73,3,111424.37966432763,4,1,0,46409.556935120105,0,1,1
344,43,3,76255.0910530894,4,0,0,135734.89697799066,0,1,0
701,32,1,66009.37542520271,4,1,0,118001.97725513672,1,1,0
505,34,7,36630.5782300284,4,0,1,93230.4378197551,0,0,0
361,44,2,29259.89176629138,1,1,1,104510.92788056041,1,1,0
719,35,1,67754.33889373987,4,0,1,138840.12252546687,0,1,0
767,68,6,8326.224820691054,4,1,1,59425.81199595408,1,0,0
318,36,0,87325.48256026147,3,1,1,21777.750863232788,1,1,0
664,29,5,120314.78585698719,3,1,0,23426.193893187152,1,1,1
599,41,2,188330.85505857813,4,1,1,26069.34962235978,1,0,0
306,22,2,125165.6286555474,2,0,1,36702.518506808345,1,0,0
727,41,4,124815.20937117995,2,1,0,94213.65319733733,1,1,0
416,44,2,74882.96112072113,4,1,1,147541.24434891628,0,0,0
806,65,3,26663.43125621018,1,0,0,74589.25495814926,1,0,0
845,47,2,89387.53065116845,1,1,1,112614.14540191868,0,1,0
624,32,6,119735.2638135028,3,1,0,122983.02697652084,0,0,1
354,64,2,144806.7193311608,1,1,1,124181.6138376409,1,0,1
341,76,9,165217.35477908616,1,0,1,77628.5120382379,1,1,1
596,55,3,51185.6184136243,1,0,1,91492.97896985165,0,1,0
530,61,1,48244.01504557749,4,0,0,62738.010586502656,1,1,0
752,51,1,113059.97262090362,4,0,0,109421.93168693745,1,0,0
693,44,8,113203.03662688586,2,1,1,69772.7704836921,0,0,0
821,37,10,43589.559340554864,3,1,1,60438.26529090649,1,1,0
657,58,0,117495.06207025461,2,0,0,101549.40997201571,1,1,0
743,49,0,69175.76999487898,1,1,0,64363.20673852843,1,1,1
427,21,9,127862.98377572658,1,0,1,73039.92287312538,1,0,0
704,22,0,58208.94273444033,2,1,0,112413.57587612013,1,1,1
691,70,2,118458.35841431528,2,0,0,130933.48594431154,0,1,1
492,75,1,153662.0082473846,4,0,0,76524.2107555007,1,0,0
377,25,2,196031.75514038757,4,0,0,87886.0011535948,0,0,0
384,39,4,182213.61129435146,3,0,0,117029.72579755122,1,1,0
329,59,8,100707.74946549046,4,1,0,49243.28691159072,0,0,1
348,24,1,97669.81666352361,1,0,0,73950.74608802295,1,1,0
444,39,10,87540.00118714976,1,0,0,125489.41203537713,1,1,0
368,63,0,5550.1195977276875,2,1,1,136282.7993694879,1,0,0
357,47,10,33190.899497252336,3,0,0,103837.59259075197,1,0,1
778,79,5,11837.817660811157,4,0,0,71141.39941613743,0,1,1
744,54,2,139271.01695506417,3,1,0,98769.95567070534,0,0,0
595,33,6,82646.93004363311,1,1,0,43249.458692993045,1,0,1
470,32,5,12753.975613081913,1,0,1,23808.455698224294,0,1,0
446,22,10,138115.01553077402,4,1,1,29699.981598227387,0,0,0
783,20,6,128887.17256558877,4,0,1,34062.41437256841,0,0,0
605,40,4,143992.56613809944,4,0,0,49335.73457498598,0,1,0
745,78,0,119966.82355231383,2,1,1,80024.34224844442,0,1,0
520,27,2,32307.911989456818,1,0,1,50200.092895243215,0,0,0
677,22,2,12278.459548433762,2,1,1,96054.13557630796,0,0,0
565,40,6,163428.19404540744,1,1,0,149778.97770147515,1,1,0
394,32,2,43161.7997931732,4,1,0,84763.54228439655,1,1,1
561,35,10,108505.84809483659,1,0,1,118391.19609368438,0,0,0
370,42,4,97043.40294643743,1,0,1,58012.20246142424,0,1,0
518,25,3,184210.50808730285,3,1,0,145174.36573977038,0,0,1
832,48,3,110487.95217085967,1,1,0,52383.71182698558,1,1,1
391,38,6,116003.37707743014,1,1,1,97562.03044491631,0,1,1
426,19,0,63901.00674316255,3,1,0,147832.99091995042,1,0,1
379,39,6,191738.94035373224,4,0,1,125071.9290048012,1,0,0
537,25,7,122474.76314784693,3,0,0,148964.32982904074,0,1,0
671,40,2,996.076718251615,4,1,1,69365.93814429683,0,0,0
785,49,2,111216.45274699265,4,0,1,30092.094637794915,1,0,0
324,25,3,72773.07766104024,4,1,1,51653.785291520915,1,0,0
455,21,5,6422.440859766443,1,1,1,144489.7555360908,1,0,0
816,47,6,86309.95710141689,3,0,1,68175.14285755547,0,0,0
829,36,0,154713.29767572595,3,1,1,36220.57245487079,0,1,0
356,40,3,100757.89159127249,3,1,0,97103.62433547893,1,0,0
318,35,6,127891.81722799894,3,0,0,85055.07030363017,0,0,0
683,79,10,127948.2931440634,2,1,1,28120.97850622615,1,0,0
492,70,1,134203.86049668537,1,1,0,78882.93409418757,1,0,1
536,46,0,77519.23891371509,2,0,0,102272.9299704512,1,0,0
686,40,0,74000.967811369,1,0,0,50249.43523316377,0,0,1
725,50,9,916.9062690550511,3,0,1,36177.29509676399,1,0,0
576,69,5,30844.492105784215,2,0,1,132423.57760160812,1,1,0
526,64,4,190162.04255631033,4,0,0,101308.2526636499,0,0,1
622,35,0,168483.34315764194,3,1,0,40183.389860538795,1,1,0
452,71,9,55021.687477980595,3,1,1,101784.05294594265,1,0,0
536,61,2,80238.38978515664,4,0,1,115583.26685134819,1,0,0
354,50,10,187984.2646769266,3,0,0,97678.64360584483,1,0,0
735,24,6,50088.89591071544,1,0,0,35100.38550732485,1,0,1
408,68,8,106506.59385778598,3,0,0,36216.81637512059,1,0,0
483,45,8,4415.956811080912,1,0,0,25868.83347143563,1,0,0
667,18,5,123946.96727056132,1,1,0,50420.52199677538,1,0,0
497,73,2,186014.719634879,3,0,0,27754.380928940707,1,0,1
670,56,0,176948.67696800444,4,0,0,124689.45339463702,0,1,0
672,51,2,100393.84412550664,1,1,0,22002.71862912222,0,0,1
796,56,9,129928.39445543318,2,0,0,95532.2047639009,1,1,0
500,36,1,113959.6388026571,1,1,1,125278.3430512686,0,1,1
808,48,10,13394.848830835104,4,0,1,136332.18884712155,0,1,0
621,30,4,31744.697375349173,3,1,1,73229.15713479776,0,1,0
574,74,7,192763.46295395194,4,0,0,100720.15861996613,0,1,1
510,41,4,51193.73937433465,4,0,0,143651.73082303803,0,1,0
803,22,0,76889.84321927988,3,1,1,107309.3586752272,1,1,0
417,40,2,101788.86159090143,2,1,0,137142.00781709293,1,1,1
341,36,4,195826.4258786683,2,0,0,108957.96120712739,1,0,1
614,18,6,137998.7012459553,1,1,1,28839.644963431663,0,0,0
628,50,4,125919.69954607305,1,0,1,45594.78999876659,0,1,1
316,76,9,104879.99448817187,2,1,1,142258.63485205278,0,0,0
582,67,4,140134.88291891143,3,1,0,129754.96029722068,0,1,0
557,73,6,132803.17810566933,4,0,1,74953.83214408037,0,1,0
318,50,7,180568.17845219641,3,0,1,40946.33591699273,1,0,0
828,49,7,108367.06107292454,4,1,0,40432.153832085445,1,0,0
722,76,6,84300.51763809795,4,0,1,137632.06162251235,0,0,0
765,45,2,161432.40561277425,2,1,0,41607.02451951993,0,0,0
672,54,10,159956.66693736368,2,0,0,70216.39595094939,0,1,0
380,58,1,33967.2876024175,3,0,0,137104.55910244875,0,0,0
847,29,0,47358.399571291135,4,1,0,24346.273129252535,0,0,0
723,26,5,191727.65225994115,3,0,0,101996.34825849472,0,0,0
728,67,8,88821.90767647696,1,1,1,65577.4264902946,1,1,0
687,72,2,103932.13930623792,2,1,1,34011.830563253854,1,0,0
503,28,4,62032.024915961956,2,0,0,93778.10824958765,1,0,0
495,50,8,96214.2045794707,4,0,0,83037.15426125133,1,1,0
584,36,8,148671.32143913116,2,1,1,32896.19996461067,1,1,0
495,71,6,96469.01949273505,3,1,1,54737.46473798836,0,1,0
606,74,3,62956.935991733044,4,1,0,116246.30413708051,1,1,1
313,59,10,19200.20087887531,4,1,1,118260.53087915177,0,0,0
445,51,1,185652.3041075182,1,1,0,97828.75516376714,1,0,0
356,24,1,174331.56456037913,3,0,0,34363.3333370173,1,0,0
509,48,3,158272.98866994443,4,1,1,130901.93533077049,1,0,0
828,69,0,138814.19276851302,2,1,0,42451.51771081526,0,1,1
643,19,3,103101.97689011668,2,1,0,113721.99022975069,0,0,0
578,36,10,179479.35722449006,4,1,1,25535.954072198525,1,0,0
508,55,5,158340.30255941,2,1,1,63137.87967432496,1,1,0
634,49,5,163202.1683648925,4,1,1,82187.00721781392,1,1,0
587,27,6,61910.094599893295,4,1,0,23635.32613259677,1,1,0
551,58,4,84691.65468047965,4,1,1,42301.97073919345,0,0,0
564,25,8,141360.4528246517,2,1,0,61458.332885658376,0,1,0
570,43,1,74212.46064155076,2,1,0,147725.9565733691,0,0,1
718,47,1,98794.93065509619,3,0,0,121331.85966148542,1,1,0
510,28,3,129302.59354102469,1,0,0,129290.54132332173,1,1,0
664,58,3,87551.6803168562,2,0,1,106777.19557547582,0,1,0
375,37,3,158607.92143257798,4,1,0,58011.28610224722,1,0,1
620,77,0,23255.76777690299,2,1,1,112228.2274581064,0,1,0
732,37,3,143611.30195640345,2,1,1,107586.32734214721,0,1,0
408,26,4,29042.01212225559,4,1,1,99293.65354118851,0,0,0
821,25,8,187567.9309857052,3,1,1,58781.795463428694,0,0,0
346,77,2,62807.536138991745,4,0,1,54217.867206096635,1,1,0
678,32,2,159086.47220789423,3,1,1,63718.89990607803,0,0,0
395,51,4,104283.39562173521,2,1,1,60611.61641413344,0,0,0
402,41,9,18217.413317574825,4,1,1,30118.240086717306,1,0,0
445,50,5,116517.37087821991,2,1,1,124296.1375324958,1,0,0
326,58,2,182435.54737651398,4,1,0,68003.41908118565,0,1,0
829,58,0,31446.880887580784,2,1,1,111862.78569676807,0,0,0
381,62,9,64261.38987216634,2,0,0,56390.179454135345,1,0,1
727,57,7,87831.73419154804,2,1,0,98262.1208002068,1,1,0
778,44,0,55010.61266813074,4,0,0,24507.568231499732,1,1,1
461,38,1,188755.8949472722,3,1,1,33784.98694737704,1,1,0
701,22,2,75500.05296169312,2,1,1,67388.8621125463,0,0,0
807,78,5,131612.41169713574,4,1,0,54935.78141492365,1,1,1
337,52,3,44783.35287401318,4,0,1,65942.41180188139,1,0,0
810,38,3,43941.18749632965,2,1,0,140989.98022248445,0,1,0
692,21,8,35169.86712078782,2,0,1,29607.10165068588,1,0,0
793,66,5,86962.45270534467,3,1,1,80155.00724389715,0,0,0
499,65,1,106571.64045801079,2,1,0,45773.36112497111,1,0,0
554,33,6,2149.6331503163547,3,1,1,66259.00737151767,1,1,0
478,74,2,166584.68552262292,1,1,1,108014.53485908308,0,1,0
846,48,8,102550.77850621977,4,0,0,146482.08665461204,0,1,0
688,43,5,31441.984683286406,3,1,0,110314.60178264967,0,0,1
697,79,7,13458.662500597751,2,0,1,135029.7759479361,0,1,1
457,69,0,12639.859425865607,3,0,1,39143.62654094784,1,0,0
303,52,1,51528.6973717058,2,1,0,43580.90987479365,0,0,0
466,23,5,99858.42959419577,3,0,0,133979.90237297132,0,0,1
767,50,2,172047.90720059967,4,0,0,98977.90446499173,0,1,0
708,38,0,180593.0853781807,3,1,0,122975.51974996446,1,0,0
711,33,5,166465.5839958808,1,0,1,48971.77505250661,0,1,0
503,64,4,65712.69362414474,4,0,0,65317.34673728921,1,0,0
493,56,8,61311.55034121987,3,1,0,30534.48860001973,0,0,0
534,51,5,197491.66903099953,1,1,0,136426.10838719347,0,1,0
449,59,4,136256.12599749176,1,0,1,144326.20520424529,1,0,0
458,74,0,60990.38825150835,3,0,0,131470.30018063053,1,0,1
578,77,0,65816.0304649607,4,0,1,76833.44084227088,1,0,0
703,32,10,86928.8878621394,3,0,0,64347.51244855272,0,0,0
610,23,0,124361.3395649675,4,0,1,80138.10065369739,0,1,0
367,19,6,179595.83199433578,4,1,0,102890.2753909405,0,1,0
762,41,5,39661.42393928185,3,0,1,76095.95467584237,1,0,0
387,73,4,16880.67953689252,1,0,1,74810.63616571433,1,1,0
516,66,3,81150.4247908465,4,1,0,76035.08213963103,0,1,1
300,45,10,49091.09652211532,2,1,0,116795.03376583714,1,1,1
434,18,10,115206.53468782068,2,0,1,122282.8131327613,1,0,0
650,18,7,139842.9674294843,1,1,0,133169.98189689443,0,1,0
439,45,10,62147.19074348598,1,0,0,51588.34562341518,0,1,0
432,53,7,137090.25777239772,3,1,1,40475.618382202694,0,1,0
477,37,4,68629.45097156132,4,1,0,64866.62907646406,0,0,0
657,65,3,126993.62793325241,3,1,0,74658.24045913015,0,0,1
679,25,1,126612.16134947997,2,1,0,111242.79563021542,0,1,1
749,18,6,55631.94068432875,2,1,0,118530.95640071252,0,1,1
762,43,4,127144.5503420407,4,0,1,147939.87268952897,0,0,0
407,68,2,76191.01914473117,4,0,1,69168.94174436902,0,0,0
421,60,8,67290.98887213305,2,1,1,72327.57776810654,0,1,0
316,66,8,57857.549413298526,3,1,1,90470.39664434563,1,0,0
495,42,10,69129.0520268578,4,1,0,126643.61211727707,0,1,1
626,27,10,157348.9784122296,3,1,1,105921.42114403767,0,0,0
617,29,9,49035.76283450344,4,0,0,94445.72524771445,0,0,1
778,58,10,136397.48102926195,1,1,0,104255.85518670783,1,1,0
551,24,7,180124.11699618003,3,1,1,80378.55095475403,1,0,0
802,78,0,70085.78820691243,2,0,0,118676.96397817167,0,0,0
418,29,2,5902.41289898008,1,1,1,29788.44243700704,0,0,1
797,64,1,4921.205824998021,3,0,0,86173.11691309395,0,0,0
785,57,3,27900.577670060866,4,1,0,124855.09464145191,1,0,0
344,34,1,22008.968619733118,2,1,1,59327.48007367858,1,0,0
613,22,10,149617.04997428664,4,0,0,129644.08529250295,0,0,0
478,31,7,58970.143381474525,3,1,0,121768.19121362633,0,0,0
717,51,0,130501.95472013686,1,0,1,95486.98900882788,0,1,1
377,65,3,8491.087145072739,3,0,1,52779.31520571911,1,0,0
625,78,4,59148.05521562851,2,0,0,131939.64804307133,1,0,1
656,34,9,46829.24693545609,1,0,1,23895.95383676505,1,1,0
715,52,3,55376.10207047257,2,1,0,97026.72070790974,0,1,0
814,72,7,38143.55382675989,4,1,1,121733.4067328141,1,1,0
513,18,1,123583.20422046396,1,0,1,83102.37362714943,0,0,0
373,76,8,132534.57393133338,3,0,0,33371.29634650296,1,0,0
808,67,1,29693.09809665206,4,0,1,128417.60526560087,0,0,0
631,67,1,148229.19692295155,4,0,0,138181.4492448776,0,1,0
392,53,1,50009.09525172579,3,0,1,93230.2601519599,0,0,0
818,32,9,56584.50049991308,4,1,0,122330.10490323455,0,1,1
568,77,7,165761.6677687245,2,1,0,99392.92228015092,1,0,0
675,36,2,180233.1830542384,3,0,1,94526.7834720935,0,0,0
303,68,9,164951.26269368466,4,1,1,37000.359832326285,1,1,0
437,59,10,29552.56407018583,1,1,0,76783.03969684077,1,0,0
530,22,9,199853.52701930393,3,0,1,108243.18746135222,1,1,0
828,36,7,134431.08295647366,3,1,0,79082.79804719,1,1,0
351,60,6,102133.72430814081,4,0,0,100309.39068245093,0,0,0
624,56,9,190968.28155068713,3,0,0,136325.12881202705,0,1,0
576,22,3,163476.0790853187,3,1,1,67608.81211794482,1,1,0
835,69,6,138348.60792574735,3,1,1,127703.26139735804,0,0,0
785,29,10,167679.44969642666,3,0,0,23775.873922135837,0,1,0
815,36,7,77093.31665558524,3,1,1,130846.09579026458,0,1,0
451,64,5,136887.6890880427,3,0,1,33868.048523453355,1,0,0
782,29,5,38116.00374595361,2,0,1,61787.29410338772,1,0,0
558,53,2,197600.12705342044,4,0,0,86747.81242080781,0,1,1
623,79,4,117796.34001868068,2,0,0,104504.56830421243,0,0,0
467,29,9,162847.4494870615,4,0,1,143904.55590472376,0,1,0
609,35,1,81467.9761062068,3,0,0,59913.947219751055,1,0,0
778,66,4,151717.76385503614,4,0,0,31095.338460541818,1,1,0
355,68,4,77476.9798938721,2,1,0,79648.62897013065,1,0,1
772,65,6,118001.01739211657,4,1,1,64884.8660923778,1,0,0
595,60,3,155626.96313726244,3,0,0,98015.48556309438,0,1,0
760,51,10,23294.782659247714,3,1,0,139961.72916333575,1,1,0
623,65,5,71357.17027392965,3,1,1,103636.55375310863,0,1,0
440,50,8,108987.38979521938,2,0,1,95141.85332524664,1,1,0
561,66,3,66799.54121763386,1,0,0,51990.99560261695,1,1,0
719,35,10,61833.44695113175,3,1,1,54419.34471353443,0,0,0
540,78,5,56332.81791654243,3,0,0,76689.86617877462,0,1,0
654,78,8,45558.36436187231,4,1,1,135868.00990597263,1,1,0
479,74,9,169780.91251112614,1,0,0,95332.8836329721,1,0,1
365,46,0,184737.8258801185,4,0,1,84304.20972769769,0,0,0
647,62,7,140033.88963126563,2,0,0,90531.17772002783,1,1,0
470,22,0,5999.902553015346,1,0,0,128391.69136857777,1,1,0
773,42,3,157246.6390258004,3,1,0,108126.26281729846,1,1,0
833,41,2,106387.96822307305,1,0,0,140565.24916344296,0,1,0
666,46,3,151622.01757672123,3,0,1,95626.31481255662,1,1,0
406,76,6,87467.67473256594,2,0,0,45483.71839596313,0,1,0
738,55,8,8256.382977703968,4,1,0,22434.360145201048,1,1,1
526,50,8,136348.9971753596,2,1,1,61224.807891188604,1,1,0
743,27,9,88825.69850574531,2,0,1,28155.68329197891,1,0,0
741,54,0,174808.6991090493,3,0,0,72918.4540309463,0,0,0
695,77,9,147627.5873642855,4,0,1,44425.72208445154,0,1,1
383,50,0,71912.34955556187,2,0,0,72638.724252546,0,1,0
312,40,8,144816.39195676372,1,1,1,71896.42540205672,0,0,0
792,75,3,99041.71988990615,2,1,1,55914.97903609272,1,0,0
567,79,2,39888.79045190903,3,0,0,104866.52561091328,0,1,1
824,28,8,83977.26388804436,1,0,0,76346.39564748907,1,1,1
419,41,4,44512.47890172918,1,1,0,136149.31987008013,0,0,1
652,41,5,995.3039876754221,4,0,0,29890.453115639728,1,0,1
356,24,0,49359.15471782919,1,0,0,73381.06646415469,1,1,1
339,67,0,41904.265181650066,1,1,1,120873.45376105288,1,0,1
635,38,6,867.3817373803016,3,0,1,84289.58675743989,0,0,0
472,37,9,156785.07362004358,4,1,1,145590.56544617508,1,0,0
846,70,7,15396.987634170433,2,0,1,42726.9861643972,0,0,0
558,27,10,89811.81478777643,1,0,0,61083.14529503064,0,1,0
816,42,7,83576.63513941297,2,1,1,35100.027559090166,1,1,0
822,64,6,36281.623461108706,2,1,1,52074.85472665746,0,0,0
416,53,10,193373.70130747618,2,1,1,107429.19274653905,0,1,0
483,65,8,120746.72098537166,4,1,1,83302.97965210232,1,0,0
415,64,0,162702.60914496717,2,1,0,41068.73986257809,0,1,0
461,32,1,99228.11144699003,3,1,0,81710.35901212951,0,1,0
842,61,2,144562.3834745826,4,0,1,130162.18965246115,0,1,0
536,57,4,193955.8416623516,4,0,1,77177.36150213782,1,0,0
365,57,3,69681.08276062031,4,1,1,21717.888769149697,0,0,0
369,67,3,100852.77054198908,4,0,1,27139.800054305128,1,0,1
746,79,7,102907.37973840132,1,0,0,76955.64337374331,1,1,0
715,23,7,198398.96326482773,1,1,1,97121.86634313405,0,1,0
831,54,10,46619.829278442616,2,0,0,135249.29204545153,1,1,1
740,19,6,135061.50171741575,1,1,1,147654.99699136137,1,1,0
763,29,0,27645.935691138468,4,1,0,147448.8942656113,0,1,0
695,75,9,185414.7064108496,2,1,1,92526.21723569668,0,1,1
694,21,3,118076.3838003397,3,1,0,24644.955235290785,0,0,1
625,40,0,171882.30540789402,1,1,0,47752.67620134444,1,1,0
390,30,10,179048.3088679015,4,1,0,76463.12300662711,0,1,1
369,34,4,111421.98242082952,2,1,1,134357.87485212076,0,0,0
465,48,2,136401.4542476397,1,1,1,22802.657606782086,1,0,0
513,33,2,139744.12800578208,4,0,0,86214.12656261868,0,1,0
634,58,3,92096.16470175175,2,1,0,104950.51101827029,0,1,1
668,43,1,86967.64946053296,1,0,1,57469.87830210371,0,0,0
348,45,6,37237.64379562857,3,1,1,61038.18821972379,1,0,0
351,18,3,76782.91210024184,1,0,0,70495.51368297588,0,0,0
588,64,4,198151.38810911097,4,1,1,55697.25527289981,1,0,0
538,29,1,53972.31542369718,4,1,0,76834.49520190668,1,1,0
432,54,5,152488.18173522077,3,0,1,40552.08333656215,0,0,0
465,72,8,11869.494011327752,3,0,1,45913.14638183908,0,1,0
673,73,7,93493.75948153164,2,1,0,24827.70021658478,0,1,0
672,67,7,11682.026383429124,2,1,1,73470.9046876018,0,1,0
777,37,1,95159.98676157967,4,0,1,111953.97280276443,1,0,0
778,19,3,5510.49216187538,1,1,1,85799.78563791775,0,1,1
599,53,7,122658.95429678097,3,0,0,88985.51258014914,1,0,0
381,32,10,117301.8199957761,2,1,0,78493.02590415825,0,1,0
386,55,0,159568.6445260711,4,1,1,96030.07140292197,0,0,0
524,39,7,116657.24044026942,4,0,0,49857.92627113038,1,0,0
315,61,2,185199.83247021466,4,1,1,46977.05397755152,1,1,0
657,78,7,156620.92281487124,3,1,0,142455.37659702904,1,1,1
462,67,5,26531.304064457872,3,1,0,78553.22255776633,0,0,0
813,49,6,53094.63766121818,3,0,1,127532.85516823323,0,1,0
649,76,1,5246.11955375871,1,1,1,139188.12780712094,0,0,0
763,37,0,77226.80031456146,3,0,1,99934.84261114287,1,1,0
674,53,5,101907.25075389007,4,0,0,58843.12492996582,1,0,1
391,79,2,189189.24975641328,3,0,1,108374.41746991874,1,1,0
480,50,3,104453.48645636368,1,0,1,76018.80614695097,1,0,0
600,32,8,156205.6083885894,1,1,1,146498.85315637733,0,1,0
488,79,2,53604.80251858024,4,0,0,125467.64913231741,1,0,0
613,67,1,30631.687451766342,2,0,0,125942.82703198992,0,0,0
792,63,1,162167.25076525056,3,1,0,96529.57150247526,1,0,0
427,20,1,49485.029074918275,3,1,1,21094.020595785936,0,1,0
818,46,5,174267.02353422128,1,0,1,128136.69386021468,0,1,0
725,64,1,33969.97513839262,1,0,0,23298.34615321894,0,0,1
486,44,10,170317.3082030214,2,1,1,35906.54793342238,0,1,0
849,22,6,154569.51601489002,1,1,0,129026.98555355835,0,1,1
752,76,6,122244.13462812077,1,1,0,48443.34646829407,0,1,1
770,73,6,170044.13556452323,1,0,0,129346.39907414909,0,0,0
523,48,1,66142.0235764923,1,0,0,50725.61542490075,1,0,1
453,39,6,33206.829133077554,2,0,0,120192.08159132076,1,0,1
650,52,9,31408.135020891124,3,1,1,90482.93412110789,1,1,0
446,71,7,54071.78276314082,3,0,1,107229.20227713542,1,1,0
648,24,7,89245.42643601057,3,0,0,128950.57567867861,1,1,0
481,23,1,175204.57301624535,3,1,1,147923.6939020253,1,1,0
478,43,4,17907.130431547303,3,0,0,31139.935376775407,0,0,0
338,71,5,183048.40888694988,4,1,1,109099.82761932413,0,1,0
302,18,8,185098.94206801723,4,1,0,144634.3125379978,0,1,0
363,36,5,145447.2781338587,1,1,1,68593.43118853241,0,0,0
